Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,38.540000915527344,38.98500061035156,38.48249816894531,38.845001220703125,36.085689544677734,15826400
2013-01-03,39.27750015258789,39.52000045776367,38.70500183105469,38.875,36.11355972290039,14937200
2013-01-04,38.900001525878906,39.29750061035156,38.69499969482422,39.192501068115234,36.40850830078125,10376000
2013-01-07,39.23500061035156,39.692501068115234,39.20000076293945,39.47249984741211,36.66862106323242,10242400
2013-01-08,39.412498474121094,39.84000015258789,39.252498626708984,39.84000015258789,37.010005950927734,11800400
2013-01-09,40.349998474121094,40.63750076293945,39.9275016784668,40.4474983215332,37.57435607910156,17552800
2013-01-10,40.50749969482422,40.692501068115234,39.817501068115234,40.127498626708984,37.277095794677734,16313600
2013-01-11,39.94499969482422,40.3125,39.875,40.290000915527344,37.428035736083984,9578000
2013-01-14,40.31999969482422,40.45249938964844,39.88750076293945,40.162498474121094,37.30960464477539,8877600
2013-01-15,39.95500183105469,40.162498474121094,39.772499084472656,40.11249923706055,37.263160705566406,6696000
2013-01-16,40.02750015258789,40.19499969482422,39.82749938964844,40.04999923706055,37.2050895690918,5464400
2013-01-17,40.25,40.272499084472656,39.90250015258789,39.970001220703125,37.13077163696289,7833600
2013-01-18,39.630001068115234,39.63249969482422,39.125,39.567501068115234,36.756866455078125,13812400
2013-01-22,39.66999816894531,39.91999816894531,39.44499969482422,39.76250076293945,36.93801498413086,6918000
2013-01-23,39.5724983215332,39.9900016784668,39.52000045776367,39.76250076293945,36.93801498413086,7108800
2013-01-24,39.82500076293945,40.04249954223633,39.724998474121094,39.88999938964844,37.056461334228516,6794000
2013-01-25,39.97999954223633,40.03499984741211,39.75749969482422,39.959999084472656,37.12149429321289,6701600
2013-01-28,40.06999969482422,40.14500045776367,39.07500076293945,39.087501525878906,36.31095504760742,13532000
2013-01-29,38.935001373291016,39.272499084472656,38.779998779296875,39.165000915527344,36.38296127319336,11664000
2013-01-30,39.247501373291016,39.772499084472656,38.6875,38.752498626708984,35.999752044677734,18708000
2013-01-31,39.75,39.875,39.087501525878906,39.477500915527344,36.67327117919922,16685600
2013-02-01,39.75,39.869998931884766,39.337501525878906,39.63999938964844,36.82421112060547,12738400
2013-02-04,39.442501068115234,39.599998474121094,39.13999938964844,39.162498474121094,36.38064193725586,10532000
2013-02-05,39.404998779296875,39.900001525878906,39.20000076293945,39.88249969482422,37.04951477050781,11105200
2013-02-06,39.80500030517578,40.220001220703125,39.654998779296875,40.20500183105469,37.349082946777344,15056800
2013-02-07,39.744998931884766,39.9474983215332,39.2400016784668,39.26499938964844,36.47587966918945,20182800
2013-02-08,39.349998474121094,39.73500061035156,39.275001525878906,39.45000076293945,36.647705078125,12914000
