Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,68.6500015258789,69.38999938964844,68.3499984741211,69.38999938964844,51.1129150390625,9987000
2013-01-03,69.44000244140625,69.5,68.94000244140625,68.94999694824219,50.788795471191406,7741900
2013-01-04,69.01000213623047,69.16999816894531,68.68000030517578,69.08999633789062,50.891937255859375,5853700
2013-01-07,68.91999816894531,68.91999816894531,68.37999725341797,68.62000274658203,50.545738220214844,5269800
2013-01-08,68.5199966430664,68.7300033569336,68.4000015258789,68.51000213623047,50.46471405029297,7362000
2013-01-09,68.7699966430664,69.11000061035156,68.61000061035156,68.87999725341797,50.737239837646484,5762900
2013-01-10,68.9800033569336,69.29000091552734,68.68000030517578,69.2699966430664,51.024513244628906,12855000
2013-01-11,69.30000305175781,69.30000305175781,69.01000213623047,69.22000122070312,50.98768997192383,12193500
2013-01-14,69.30999755859375,69.97000122070312,69.2300033569336,69.62999725341797,51.289703369140625,11570700
2013-01-15,69.16000366210938,69.95999908447266,69.1500015258789,69.87999725341797,51.47385025024414,7563400
2013-01-16,69.41999816894531,69.69999694824219,69.11000061035156,69.33999633789062,51.49018478393555,7061000
2013-01-17,69.55999755859375,69.95999908447266,69.33999633789062,69.66999816894531,51.73525619506836,6263300
2013-01-18,69.69000244140625,70.0,69.66999816894531,69.94000244140625,51.935733795166016,10610800
2013-01-22,69.86000061035156,69.9800033569336,69.75,69.94999694824219,51.943145751953125,8313600
2013-01-23,69.83999633789062,70.69999694824219,69.80000305175781,70.69000244140625,52.4926643371582,10588600
2013-01-24,70.68000030517578,70.8499984741211,70.19999694824219,70.41999816894531,52.292152404785156,8877200
2013-01-25,71.75,73.25,71.75,73.25,54.39366149902344,28760300
2013-01-28,73.7300033569336,74.2300033569336,73.19000244140625,73.7699966430664,54.77978515625,14010000
2013-01-29,73.55000305175781,75.30999755859375,73.5199966430664,75.0,55.69317626953125,17576700
2013-01-30,74.75,75.4800033569336,74.66999816894531,75.08000183105469,55.7525634765625,12677800
2013-01-31,74.83000183105469,75.26000213623047,74.66999816894531,75.16000366210938,55.811981201171875,11661500
