Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,50.630001068115234,51.027000427246094,50.099998474121094,51.027000427246094,47.94611358642578,12278000
2013-01-03,51.04600143432617,51.54600143432617,50.814998626708984,51.099998474121094,48.01470184326172,9452000
2013-01-04,51.1150016784668,51.220001220703125,50.70000076293945,51.097999572753906,48.0128173828125,11475000
2013-01-07,51.25,52.130001068115234,51.16600036621094,51.952999114990234,48.84489822387695,11398000
2013-01-08,52.00299835205078,52.10499954223633,51.49399948120117,51.78200149536133,48.684104919433594,6983000
2013-01-09,52.52000045776367,53.23899841308594,52.266998291015625,53.23899841308594,50.0539436340332,11461000
2013-01-10,53.24700164794922,53.24700164794922,52.42900085449219,52.76499938964844,49.60829544067383,12564000
2013-01-11,52.750999450683594,52.979000091552734,52.551998138427734,52.86800003051758,49.705135345458984,6424000
2013-01-14,52.95500183105469,52.99800109863281,52.12300109863281,52.35100173950195,49.219078063964844,9911000
2013-01-15,52.2239990234375,52.34000015258789,51.91999816894531,52.279998779296875,49.15231704711914,5858000
2013-01-16,51.643001556396484,52.255001068115234,51.50299835205078,52.12900161743164,49.01034164428711,6190000
2013-01-17,52.46699905395508,52.66699981689453,52.130001068115234,52.334999084472656,49.204010009765625,5250000
2013-01-18,51.95600128173828,52.150001525878906,51.34199905395508,52.099998474121094,48.98308563232422,10769000
2013-01-22,52.479000091552734,52.479000091552734,51.4630012512207,51.97600173950195,48.86650085449219,7462000
2013-01-23,51.96099853515625,52.24599838256836,51.512001037597656,51.75600051879883,48.659664154052734,4991000
2013-01-24,51.792999267578125,52.56999969482422,51.77299880981445,52.22600173950195,49.10154724121094,5869000
2013-01-25,52.279998779296875,52.279998779296875,51.7239990234375,51.94200134277344,48.834529876708984,7157000
2013-01-28,52.09400177001953,52.09400177001953,51.34600067138672,51.4119987487793,48.33623504638672,8002000
2013-01-29,51.4119987487793,52.07500076293945,51.404998779296875,51.847999572753906,48.74615478515625,8833000
2013-01-30,51.66400146484375,52.15999984741211,51.38999938964844,51.599998474121094,48.51298522949219,11601000
2013-01-31,53.20000076293945,53.53499984741211,51.29999923706055,51.84000015258789,48.7386360168457,20412000
2013-02-01,52.08100128173828,52.25400161743164,51.36899948120117,51.87099838256836,48.76777648925781,9949000
2013-02-04,51.62900161743164,51.79999923706055,51.20899963378906,51.422000885009766,48.34565353393555,6152000
2013-02-05,52.0369987487793,52.20199966430664,51.68000030517578,52.069000244140625,48.95393371582031,7983000
2013-02-06,52.01499938964844,52.387001037597656,51.810001373291016,52.35499954223633,49.222816467285156,6016000
2013-02-07,52.189998626708984,52.33000183105469,51.625,51.95500183105469,48.84676742553711,6517000
2013-02-08,51.84600067138672,52.446998596191406,51.83100128173828,52.446998596191406,49.3093147277832,5214000
2013-02-11,52.5620002746582,52.61600112915039,51.92300033569336,52.084999084472656,48.96897506713867,5616000
2013-02-12,52.08599853515625,52.2130012512207,51.85100173950195,51.9640007019043,48.85520553588867,3379000
2013-02-13,52.125,52.189998626708984,51.61800003051758,51.92100143432617,48.81478500366211,4096000
2013-02-14,51.6150016784668,52.32600021362305,51.6150016784668,52.215999603271484,49.09214782714844,6656000
2013-02-15,51.63100051879883,52.49399948120117,51.63100051879883,52.3129997253418,49.18334197998047,7032000
2013-02-19,52.5,52.64899826049805,52.09600067138672,52.2859992980957,49.157955169677734,4234000
2013-02-20,52.20000076293945,52.42100143432617,51.29100036621094,51.29100036621094,48.22248458862305,5377000
2013-02-21,51.400001525878906,52.09299850463867,51.055999755859375,51.95899963378906,48.85051727294922,6814000
2013-02-22,52.29100036621094,52.44300079345703,51.729000091552734,52.382999420166016,49.249149322509766,6591000
2013-02-25,52.534000396728516,52.599998474121094,51.09000015258789,51.09000015258789,48.03351974487305,8672000
2013-02-26,51.354000091552734,51.57699966430664,50.736000061035156,50.970001220703125,47.920692443847656,7955000
2013-02-27,51.09600067138672,51.617000579833984,50.797000885009766,51.51900100708008,48.43684005737305,6994000
2013-02-28,51.51900100708008,52.137001037597656,51.3390007019043,51.78200149536133,48.684104919433594,6148000
2013-03-01,51.5,51.95100021362305,51.32899856567383,51.83000183105469,48.72924041748047,4142000
2013-03-04,51.597999572753906,52.24100112915039,51.57600021362305,52.14099884033203,49.0216178894043,3486000
2013-03-05,52.25299835205078,53.077999114990234,52.185001373291016,52.709999084472656,49.55658721923828,5895000
2013-03-06,52.551998138427734,53.12300109863281,52.334999084472656,52.757999420166016,49.60171890258789,5179000
2013-03-07,52.77199935913086,53.0,52.56999969482422,52.66699981689453,49.516151428222656,6685000
2013-03-08,53.005001068115234,53.03200149536133,52.44599914550781,52.92300033569336,49.75685119628906,5068000
2013-03-11,52.95800018310547,53.24700164794922,52.840999603271484,53.0890007019043,49.91291046142578,4091000
2013-03-12,52.98699951171875,53.0989990234375,52.222999572753906,52.316001892089844,49.18617248535156,4798000
2013-03-13,52.233001708984375,52.83700180053711,52.11199951171875,52.74800109863281,49.59231948852539,4715000
2013-03-14,52.85499954223633,53.125,52.67100143432617,52.71799850463867,49.564117431640625,5567000
2013-03-15,52.5989990234375,52.882999420166016,51.821998596191406,51.9370002746582,48.829830169677734,11598000
2013-03-18,51.53099822998047,51.965999603271484,51.472999572753906,51.500999450683594,48.41990280151367,5626000
